-1.9375 0.00986885 0.000260135
-1.9125 0.0128197 0.000433358
-1.8875 0.0141721 0.000621166
-1.8625 0.0172459 0.000587608
-1.8375 0.0202377 0.00058104
-1.8125 0.0243689 0.000767458
-1.7875 0.0290328 0.000649964
-1.7625 0.0344262 0.000821064
-1.7375 0.039123 0.000822885
-1.7125 0.0470246 0.000939752
-1.6875 0.0526557 0.000941203
-1.6625 0.0606885 0.000823809
-1.6375 0.067541 0.000848509
-1.6125 0.0758934 0.00148383
-1.5875 0.0875246 0.0013229
-1.5625 0.0969918 0.0014056
-1.5375 0.108615 0.0017318
-1.5125 0.116631 0.00159381
-1.4875 0.131852 0.0018819
-1.4625 0.142139 0.00208108
-1.4375 0.156975 0.00173563
-1.4125 0.170467 0.00234725
-1.3875 0.181328 0.00253558
-1.3625 0.198852 0.00204682
-1.3375 0.215885 0.00221338
-1.3125 0.224852 0.00209677
-1.2875 0.239467 0.00258712
-1.2625 0.249279 0.00296527
-1.2375 0.266549 0.0033414
-1.2125 0.276615 0.00322202
-1.1875 0.29118 0.00360918
-1.1625 0.303328 0.00327941
-1.1375 0.313377 0.00336865
-1.1125 0.325172 0.00373217
-1.0875 0.335992 0.00370786
-1.0625 0.344213 0.00354264
-1.0375 0.349525 0.00385756
-1.0125 0.363893 0.00350452
-0.9875 0.36809 0.00379494
-0.9625 0.375557 0.00460526
-0.9375 0.376943 0.00395888
-0.9125 0.383311 0.00402215
-0.8875 0.385721 0.00371871
-0.8625 0.39009 0.00221825
-0.8375 0.390721 0.00289026
-0.8125 0.391459 0.00207983
-0.7875 0.38959 0.00337833
-0.7625 0.387115 0.00309107
-0.7375 0.389721 0.00269247
-0.7125 0.385852 0.00284994
-0.6875 0.38227 0.00260924
-0.6625 0.381664 0.00202196
-0.6375 0.37609 0.00207107
-0.6125 0.372033 0.00269801
-0.5875 0.372148 0.00270641
-0.5625 0.361959 0.00170832
-0.5375 0.359746 0.00187504
-0.5125 0.356189 0.00310676
-0.4875 0.351459 0.00230897
-0.4625 0.347844 0.00218203
-0.4375 0.343434 0.0021114
-0.4125 0.339541 0.00259645
-0.3875 0.331287 0.00229386
-0.3625 0.327074 0.00292829
-0.3375 0.329738 0.00262488
-0.3125 0.323779 0.00231541
-0.2875 0.316295 0.00190895
-0.2625 0.314541 0.00209756
-0.2375 0.312082 0.00189403
-0.2125 0.31168 0.00222425
-0.1875 0.306762 0.00158563
-0.1625 0.304484 0.00224914
-0.1375 0.305459 0.00226227
-0.1125 0.304779 0.00190299
-0.0875 0.30068 0.00196
-0.0625 0.300893 0.0021703
-0.0375 0.300926 0.00284192
-0.0125 0.300033 0.00131376
0.0125 0.302787 0.00212518
0.0375 0.300516 0.00233338
0.0625 0.302131 0.00248229
0.0875 0.301082 0.00187174
0.1125 0.306033 0.00238023
0.1375 0.307238 0.00247058
0.1625 0.309426 0.00228209
0.1875 0.313385 0.00212253
0.2125 0.316492 0.00231297
0.2375 0.317352 0.00319448
0.2625 0.319549 0.00285111
0.2875 0.325123 0.00260119
0.3125 0.325803 0.00190035
0.3375 0.332033 0.00278284
0.3625 0.338574 0.00210348
0.3875 0.339328 0.00245439
0.4125 0.343484 0.00257395
0.4375 0.350893 0.00245985
0.4625 0.353656 0.00262088
0.4875 0.359344 0.00217224
0.5125 0.359115 0.00288439
0.5375 0.368984 0.00203373
0.5625 0.370844 0.00331363
0.5875 0.369369 0.00342669
0.6125 0.376434 0.00310087
0.6375 0.380238 0.00305687
0.6625 0.3845 0.0025736
0.6875 0.38473 0.00329981
0.7125 0.390762 0.00293997
0.7375 0.392975 0.00356851
0.7625 0.389574 0.00274394
0.7875 0.390877 0.00357716
0.8125 0.390738 0.00346826
0.8375 0.390516 0.00344292
0.8625 0.39182 0.00310698
0.8875 0.386615 0.00323637
0.9125 0.381123 0.00364534
0.9375 0.373066 0.00308768
0.9625 0.372557 0.00357476
0.9875 0.364041 0.00296137
1.0125 0.356156 0.0032832
1.0375 0.346525 0.00375863
1.0625 0.343566 0.00229353
1.0875 0.333016 0.00322344
1.1125 0.319467 0.00347438
1.1375 0.312754 0.00310472
1.1625 0.29759 0.00425969
1.1875 0.287434 0.00262631
1.2125 0.274139 0.00305745
1.2375 0.261852 0.00233021
1.2625 0.250648 0.00266968
1.2875 0.235049 0.0028164
1.3125 0.219189 0.00263301
1.3375 0.209 0.00228001
1.3625 0.196607 0.002567
1.3875 0.17932 0.00216108
1.4125 0.164262 0.00189757
1.4375 0.154828 0.00206955
1.4625 0.140607 0.00189828
1.4875 0.129934 0.00200283
1.5125 0.116746 0.00180377
1.5375 0.104025 0.00115614
1.5625 0.0962213 0.00177627
1.5875 0.0835 0.00134956
1.6125 0.0746721 0.000851947
1.6375 0.0666803 0.00113405
1.6625 0.0604508 0.00132325
1.6875 0.0502541 0.000975684
1.7125 0.0453934 0.000996021
1.7375 0.0384754 0.000611972
1.7625 0.0330328 0.000565217
1.7875 0.0272951 0.000673778
1.8125 0.0241311 0.000507615
1.8375 0.020377 0.000570847
1.8625 0.0171721 0.000417289
1.8875 0.0143443 0.000336665
1.9125 0.0124262 0.000366312
1.9375 0.00930328 0.000355378
1.9625 0.00769672 0.000320925
1.9875 0.00652459 0.00021612
2.0125 0.0052623 0.000254468
2.0375 0.00433607 0.000198582
2.0625 0.0035082 0.000188132
2.0875 0.00244262 0.000175762
2.1125 0.00192623 0.000139043
2.1375 0.00161475 0.000118937
2.1625 0.00135246 8.58702e-05
2.1875 0.00106557 9.73307e-05
2.2125 0.000696721 8.10398e-05
2.2375 0.000581967 5.49547e-05
2.2625 0.00042623 6.79883e-05
2.2875 0.000352459 5.59242e-05
2.3125 0.000172131 4.09426e-05
2.3375 0.000172131 4.2552e-05
2.3625 9.01639e-05 3.16928e-05
2.3875 9.83607e-05 2.43154e-05
2.4125 5.7377e-05 1.74842e-05
2.4375 4.09836e-05 1.9655e-05
2.4625 4.91803e-05 2.86299e-05
2.4875 8.19672e-06 7.98918e-06
2.5125 1.63934e-05 1.09971e-05
2.5375 8.19672e-06 7.98918e-06
2.5625 1.63934e-05 1.09971e-05
2.5875 8.19672e-06 7.98918e-06
2.6125 0 0
2.6375 8.19672e-06 7.98918e-06
2.6625 0 0
2.6875 0 0
2.7125 0 0
2.7375 0 0
2.7625 0 0
2.7875 0 0
2.8125 0 0
2.8375 0 0
2.8625 0 0
2.8875 0 0
2.9125 0 0
2.9375 0 0
2.9625 0 0
2.9875 0 0
3.0125 0 0
3.0375 0 0
3.0625 0 0
3.0875 0 0
3.1125 0 0
3.1375 0 0
3.1625 0 0
3.1875 0 0
3.2125 0 0
3.2375 0 0
3.2625 0 0
3.2875 0 0
3.3125 0 0
3.3375 0 0
3.3625 0 0
3.3875 0 0
3.4125 0 0
3.4375 0 0
3.4625 0 0
3.4875 0 0
3.5125 0 0
3.5375 0 0
3.5625 0 0
3.5875 0 0
3.6125 0 0
3.6375 0 0
3.6625 0 0
3.6875 0 0
3.7125 0 0
3.7375 0 0
3.7625 0 0
3.7875 0 0
3.8125 0 0
3.8375 0 0
3.8625 0 0
3.8875 0 0
3.9125 0 0
3.9375 0 0
3.9625 0 0
3.9875 0 0
4.0125 0 0
4.0375 0 0
4.0625 0 0
4.0875 0 0
4.1125 0 0
4.1375 0 0
4.1625 0 0
4.1875 0 0
4.2125 0 0
4.2375 0 0
4.2625 0 0
4.2875 0 0
4.3125 0 0
4.3375 0 0
4.3625 0 0
4.3875 0 0
4.4125 0 0
4.4375 0 0
4.4625 0 0
4.4875 0 0
4.5125 0 0
4.5375 0 0
4.5625 0 0
4.5875 0 0
4.6125 0 0
4.6375 0 0
4.6625 0 0
4.6875 0 0
4.7125 0 0
4.7375 0 0
4.7625 0 0
4.7875 0 0
4.8125 0 0
4.8375 0 0
4.8625 0 0
4.8875 0 0
4.9125 0 0
4.9375 0 0
4.9625 0 0
4.9875 0 0
